pk_local,uf,nome_estado,municipio,regiao
4740,SP,São Paulo,CORDEIROPOLIS,Sudeste
4741,SP,São Paulo,GUAPIACU,Sudeste
4742,SP,São Paulo,VISTA ALEGRE DO ALTO,Sudeste
4743,SP,São Paulo,SAO PEDRO,Sudeste
4744,SP,São Paulo,ITAQUAQUECETUBA,Sudeste
4745,SP,São Paulo,SANTA FE DO SUL,Sudeste
4746,SP,São Paulo,ITAPETININGA,Sudeste
4747,SP,São Paulo,MOJI MIRIM,Sudeste
4748,SP,São Paulo,ATIBAIA,Sudeste
4749,SP,São Paulo,SAO CARLOS,Sudeste
4750,SP,São Paulo,ILHABELA,Sudeste
4751,SP,São Paulo,ITIRAPINA,Sudeste
4752,SP,São Paulo,GUARUJA,Sudeste
4753,SP,São Paulo,CRISTAIS PAULISTA,Sudeste
4754,SP,São Paulo,AVARE,Sudeste
4755,SP,São Paulo,BAURU,Sudeste
4756,SP,São Paulo,IGUAPE,Sudeste
4757,SP,São Paulo,TATUI,Sudeste
4758,SP,São Paulo,PRESIDENTE PRUDENTE,Sudeste
4759,SP,São Paulo,PRESIDENTE EPITACIO,Sudeste
4760,SP,São Paulo,BIRIGUI,Sudeste
4761,SP,São Paulo,PAULO DE FARIA,Sudeste
4762,SP,São Paulo,MOGI GUACU,Sudeste
4763,SP,São Paulo,BARIRI,Sudeste
4764,SP,São Paulo,DRACENA,Sudeste
4765,SP,São Paulo,MIRANTE DO PARANAPANEMA,Sudeste
4766,SP,São Paulo,ARARAS,Sudeste
4767,SP,São Paulo,PIRACICABA,Sudeste
4768,SP,São Paulo,NEVES PAULISTA,Sudeste
4769,SP,São Paulo,MONTE APRAZIVEL,Sudeste
4770,SP,São Paulo,CAJURU,Sudeste
4771,SP,São Paulo,PRESIDENTE VENCESLAU,Sudeste
4772,SP,São Paulo,COLOMBIA,Sudeste
4773,SP,São Paulo,JAU,Sudeste
4774,SP,São Paulo,IBITINGA,Sudeste
4775,SP,São Paulo,PIRATININGA,Sudeste
4776,SP,São Paulo,GUARATINGUETA,Sudeste
4777,SP,São Paulo,MARTINOPOLIS,Sudeste
4778,SP,São Paulo,SALTO GRANDE,Sudeste
4779,SP,São Paulo,FARTURA,Sudeste
4780,SP,São Paulo,PIRAPOZINHO,Sudeste
4781,SP,São Paulo,HERCULANDIA,Sudeste
4782,SP,São Paulo,IRACEMAPOLIS,Sudeste
4783,SP,São Paulo,SOROCABA,Sudeste
4784,SP,São Paulo,TAUBATE,Sudeste
4785,SP,São Paulo,ARACATUBA,Sudeste
4786,SP,São Paulo,GUARARAPES,Sudeste
4787,SP,São Paulo,PRESIDENTE BERNARDES,Sudeste
4788,SP,São Paulo,VIRADOURO,Sudeste
4789,SP,São Paulo,RIFAINA,Sudeste
4790,SP,São Paulo,SERRA AZUL,Sudeste
4791,SP,São Paulo,OLIMPIA,Sudeste
4792,SP,São Paulo,CUBATAO,Sudeste
4793,SP,São Paulo,COLINA,Sudeste
4794,SP,São Paulo,BARRETOS,Sudeste
4795,SP,São Paulo,POA,Sudeste
4796,SP,São Paulo,GUARACI,Sudeste
4797,SP,São Paulo,EMBU-GUACU,Sudeste
4798,SP,São Paulo,GUAIRA,Sudeste
4799,SP,São Paulo,COTIA,Sudeste
4800,SP,São Paulo,ALTINOPOLIS,Sudeste
4801,SP,São Paulo,PEDREIRA,Sudeste
4802,SP,São Paulo,TABATINGA,Sudeste
4803,SP,São Paulo,BARRINHA,Sudeste
4804,SP,São Paulo,REGISTRO,Sudeste
4805,SP,São Paulo,PEDREGULHO,Sudeste
4806,SP,São Paulo,ASSIS,Sudeste
4807,SP,São Paulo,FERNANDOPOLIS,Sudeste
4808,SP,São Paulo,ANDRADINA,Sudeste
4809,SP,São Paulo,OSASCO,Sudeste
4810,SP,São Paulo,SAO SIMAO,Sudeste
4811,SP,São Paulo,ARARAQUARA,Sudeste
4812,SP,São Paulo,LUTECIA,Sudeste
4813,SP,São Paulo,TANABI,Sudeste
4814,SP,São Paulo,ITAPOLIS,Sudeste
4815,SP,São Paulo,CANDIDO MOTA,Sudeste
4816,SP,São Paulo,SAO VICENTE,Sudeste
4817,SP,São Paulo,MATAO,Sudeste
4818,SP,São Paulo,JALES,Sudeste
4819,SP,São Paulo,SANTA SALETE,Sudeste
4820,SP,São Paulo,AMERICANA,Sudeste
4821,SP,São Paulo,ITATIBA,Sudeste
4822,SP,São Paulo,SUMARE,Sudeste
4823,SP,São Paulo,RUBINEIA,Sudeste
4824,SP,São Paulo,VOTUPORANGA,Sudeste
4825,SP,São Paulo,JUNQUEIROPOLIS,Sudeste
4826,SP,São Paulo,PARDINHO,Sudeste
4827,SP,São Paulo,MIRA ESTRELA,Sudeste
4828,SP,São Paulo,JUNDIAI,Sudeste
4829,SP,São Paulo,ITAPEVI,Sudeste
4830,SP,São Paulo,IBIUNA,Sudeste
4831,SP,São Paulo,CESARIO LANGE,Sudeste
4832,SP,São Paulo,LUCELIA,Sudeste
4833,SP,São Paulo,VALINHOS,Sudeste
4834,SP,São Paulo,HORTOLANDIA,Sudeste
4835,SP,São Paulo,SAO CAETANO DO SUL,Sudeste
4836,SP,São Paulo,INDIAPORA,Sudeste
4837,SP,São Paulo,OUROESTE,Sudeste
4838,SP,São Paulo,CARDOSO,Sudeste
4839,SP,São Paulo,MOCOCA,Sudeste
4840,SP,São Paulo,TEODORO SAMPAIO,Sudeste
4841,SP,São Paulo,MARIAPOLIS,Sudeste
4842,SP,São Paulo,AMERICO BRASILIENSE,Sudeste
4843,SP,São Paulo,ADAMANTINA,Sudeste
4844,SP,São Paulo,JOSE BONIFACIO,Sudeste
4845,SP,São Paulo,MARILIA,Sudeste
4846,SP,São Paulo,PALMEIRA D'OESTE,Sudeste
4847,SP,São Paulo,MIRANDOPOLIS,Sudeste
4848,SP,São Paulo,GUARACAI,Sudeste
4849,SP,São Paulo,CASTILHO,Sudeste
4850,SP,São Paulo,COSMOPOLIS,Sudeste
4851,SP,São Paulo,LEME,Sudeste
4852,SP,São Paulo,CATIGUA,Sudeste
4853,SP,São Paulo,MIRASSOL,Sudeste
4854,SP,São Paulo,JAGUARIUNA,Sudeste
4855,SP,São Paulo,PALMITAL,Sudeste
4856,SP,São Paulo,RIO CLARO,Sudeste
4857,SP,São Paulo,PONTAL,Sudeste
4858,SP,São Paulo,AREALVA,Sudeste
4859,SP,São Paulo,ILHA SOLTEIRA,Sudeste
4860,SP,São Paulo,IBIRA,Sudeste
4861,SP,São Paulo,DESCALVADO,Sudeste
4862,SP,São Paulo,AURIFLAMA,Sudeste
4863,SP,São Paulo,TUPI PAULISTA,Sudeste
4864,SP,São Paulo,SANTOPOLIS DO AGUAPEI,Sudeste
4865,SP,São Paulo,APARECIDA D'OESTE,Sudeste
4866,SP,São Paulo,MARINOPOLIS,Sudeste
4867,SP,São Paulo,PEDERNEIRAS,Sudeste
4868,SP,São Paulo,FRANCA,Sudeste
4869,SP,São Paulo,TAQUARITINGA,Sudeste
4870,SP,São Paulo,LUIZIANIA,Sudeste
4871,SP,São Paulo,LENCOIS PAULISTA,Sudeste
4872,SP,São Paulo,PEREIRA BARRETO,Sudeste
4873,SP,São Paulo,DOIS CORREGOS,Sudeste
4874,SP,São Paulo,ALVARES MACHADO,Sudeste
4875,SP,São Paulo,ORINDIUVA,Sudeste
4876,SP,São Paulo,FRANCO DA ROCHA,Sudeste
4877,SP,São Paulo,ADOLFO,Sudeste
4878,SP,São Paulo,UBARANA,Sudeste
4879,SP,São Paulo,ICEM,Sudeste
4880,SP,São Paulo,ITUVERAVA,Sudeste
4881,SP,São Paulo,BROTAS,Sudeste
4882,SP,São Paulo,MAIRINQUE,Sudeste
4883,SP,São Paulo,PARAGUACU PAULISTA,Sudeste
4884,SP,São Paulo,SAO JOAO DA BOA VISTA,Sudeste
4885,SP,São Paulo,POTIRENDABA,Sudeste
4886,SP,São Paulo,JABOTICABAL,Sudeste
4887,SP,São Paulo,BORBOREMA,Sudeste
4888,SP,São Paulo,MONTE ALTO,Sudeste
4889,SP,São Paulo,IBATE,Sudeste
4890,SP,São Paulo,PIRASSUNUNGA,Sudeste
4891,SP,São Paulo,MAIRIPORA,Sudeste
4892,SP,São Paulo,CATANDUVA,Sudeste
4893,SP,São Paulo,BERTIOGA,Sudeste
4894,SP,São Paulo,NOVO HORIZONTE,Sudeste
4895,SP,São Paulo,SAO JOSE DA BELA VISTA,Sudeste
4896,SP,São Paulo,PATROCINIO PAULISTA,Sudeste
4897,SP,São Paulo,NOVA GRANADA,Sudeste
4898,SP,São Paulo,PAULICEIA,Sudeste
4899,SP,São Paulo,ANGATUBA,Sudeste
4900,SP,São Paulo,ZACARIAS,Sudeste
4901,SP,São Paulo,CANANEIA,Sudeste
4902,SP,São Paulo,PIRAPORA DO BOM JESUS,Sudeste
4903,SP,São Paulo,SALES,Sudeste
4904,SP,São Paulo,ONDA VERDE,Sudeste
4905,SP,São Paulo,MENDONCA,Sudeste
4906,SP,São Paulo,TUPA,Sudeste
4907,SP,São Paulo,OURO VERDE,Sudeste
4908,SP,São Paulo,ROSANA,Sudeste
4909,SP,São Paulo,PANORAMA,Sudeste
4910,SP,São Paulo,BASTOS,Sudeste
4911,SP,São Paulo,MACATUBA,Sudeste
4912,SP,São Paulo,TABOAO DA SERRA,Sudeste
4913,SP,São Paulo,SAO JOSE DO RIO PARDO,Sudeste
4914,SP,São Paulo,SANTO ANASTACIO,Sudeste
4915,SP,São Paulo,BARUERI,Sudeste
4916,SP,São Paulo,CARAPICUIBA,Sudeste
4917,SP,São Paulo,ITAPECERICA DA SERRA,Sudeste
4918,SP,São Paulo,DIADEMA,Sudeste
4919,SP,São Paulo,EMBU,Sudeste
4920,SP,São Paulo,SANTO ANDRE,Sudeste
4921,SP,São Paulo,FERRAZ DE VASCONCELOS,Sudeste
4922,SP,São Paulo,SUD MENNUCCI,Sudeste
4923,SP,São Paulo,FLOREAL,Sudeste
4924,SP,São Paulo,BURITAMA,Sudeste
4925,SP,São Paulo,POPULINA,Sudeste
4926,SP,São Paulo,IPERO,Sudeste
4927,SP,São Paulo,ARACOIABA DA SERRA,Sudeste
4928,SP,São Paulo,ITANHAEM,Sudeste
4929,SP,São Paulo,JABORANDI,Sudeste
4930,SP,São Paulo,CRUZEIRO,Sudeste
4931,SP,São Paulo,QUELUZ,Sudeste
4932,SP,São Paulo,PINDAMONHANGABA,Sudeste
4933,SP,São Paulo,SAO JOSE DOS CAMPOS,Sudeste
4934,SP,São Paulo,CACHOEIRA PAULISTA,Sudeste
4935,SP,São Paulo,LORENA,Sudeste
4936,SP,São Paulo,TREMEMBE,Sudeste
4937,SP,São Paulo,CUNHA,Sudeste
4938,SP,São Paulo,BANANAL,Sudeste
4939,SP,São Paulo,PARAIBUNA,Sudeste
4940,SP,São Paulo,AREIAS,Sudeste
4941,SP,São Paulo,SANTA BRANCA,Sudeste
4942,SP,São Paulo,APARECIDA,Sudeste
4943,SP,São Paulo,CASSIA DOS COQUEIROS,Sudeste
4944,SP,São Paulo,ITAPEVA,Sudeste
4945,SP,São Paulo,NOVA CAMPINA,Sudeste
4946,SP,São Paulo,CORUMBATAI,Sudeste
4947,SP,São Paulo,IGARAPAVA,Sudeste
4948,SP,São Paulo,AGUAI,Sudeste
4949,SP,São Paulo,PORTO FERREIRA,Sudeste
4950,SP,São Paulo,SERTAOZINHO,Sudeste
4951,SP,São Paulo,JARDINOPOLIS,Sudeste
4952,SP,São Paulo,SANTO ANTONIO DA ALEGRIA,Sudeste
4953,SP,São Paulo,BATATAIS,Sudeste
4954,SP,São Paulo,GUATAPARA,Sudeste
4955,SP,São Paulo,RINCAO,Sudeste
4956,SP,São Paulo,DOURADO,Sudeste
4957,SP,São Paulo,TAMBAU,Sudeste
4958,SP,São Paulo,SANTA LUCIA,Sudeste
4959,SP,São Paulo,ANALANDIA,Sudeste
4960,SP,São Paulo,SERRANA,Sudeste
4961,SP,São Paulo,SANTA ROSA DE VITERBO,Sudeste
4962,SP,São Paulo,ILHA COMPRIDA,Sudeste
4963,SP,São Paulo,MIRACATU,Sudeste
4964,SP,São Paulo,AGUDOS,Sudeste
4965,SP,São Paulo,BARRA DO TURVO,Sudeste
4966,SP,São Paulo,CAJOBI,Sudeste
4967,SP,São Paulo,MONTE AZUL PAULISTA,Sudeste
4968,SP,São Paulo,BEBEDOURO,Sudeste
4969,SP,São Paulo,MORRO AGUDO,Sudeste
4970,SP,São Paulo,TERRA ROXA,Sudeste
4971,SP,São Paulo,BALSAMO,Sudeste
4972,SP,São Paulo,SANTA ADELIA,Sudeste
4973,SP,São Paulo,MIGUELOPOLIS,Sudeste
4974,SP,São Paulo,PIRANGI,Sudeste
4975,SP,São Paulo,SANTA GERTRUDES,Sudeste
4976,SP,São Paulo,OSCAR BRESSANE,Sudeste
4977,SP,São Paulo,FLORIDA PAULISTA,Sudeste
4978,SP,São Paulo,IRAPURU,Sudeste
4979,SP,São Paulo,SANDOVALINA,Sudeste
4980,SP,São Paulo,EUCLIDES DA CUNHA PAULISTA,Sudeste
4981,SP,São Paulo,TACIBA,Sudeste
4982,SP,São Paulo,RANCHARIA,Sudeste
4983,SP,São Paulo,SANTA CLARA D'OESTE,Sudeste
4984,SP,São Paulo,SANTA RITA D'OESTE,Sudeste
4985,SP,São Paulo,SANTA CRUZ DO RIO PARDO,Sudeste
4986,SP,São Paulo,TARUMA,Sudeste
4987,SP,São Paulo,PEDRINHAS PAULISTA,Sudeste
4988,SP,São Paulo,FLORINIA,Sudeste
4989,SP,São Paulo,ECHAPORA,Sudeste
4990,SP,São Paulo,MARACAI,Sudeste
4991,SP,São Paulo,FERNAO,Sudeste
4992,SP,São Paulo,IGARACU DO TIETE,Sudeste
4993,SP,São Paulo,IBIRAREMA,Sudeste
4994,SP,São Paulo,CHAVANTES,Sudeste
4995,SP,São Paulo,GUAPIARA,Sudeste
4996,SP,São Paulo,APIAI,Sudeste
4997,SP,São Paulo,CAPAO BONITO,Sudeste
4998,SP,São Paulo,IPORANGA,Sudeste
4999,SP,São Paulo,BOM SUCESSO DE ITARARE,Sudeste
5000,SP,São Paulo,RIBEIRAO GRANDE,Sudeste
5001,SP,São Paulo,TAPIRAI,Sudeste
5002,SP,São Paulo,BURI,Sudeste
5003,SP,São Paulo,TAQUARIVAI,Sudeste
5004,SP,São Paulo,TIETE,Sudeste
5005,SP,São Paulo,PIEDADE,Sudeste
5006,SP,São Paulo,BOTUCATU,Sudeste
5007,SP,São Paulo,CABRALIA PAULISTA,Sudeste
5008,SP,São Paulo,SAO MANUEL,Sudeste
5009,SP,São Paulo,URUPES,Sudeste
5010,SP,São Paulo,REGINOPOLIS,Sudeste
5011,SP,São Paulo,MINEIROS DO TIETE,Sudeste
5012,SP,São Paulo,SUZANO,Sudeste
5013,SP,São Paulo,CACAPAVA,Sudeste
5014,SP,São Paulo,MONGAGUA,Sudeste
5015,SP,São Paulo,PEDRO DE TOLEDO,Sudeste
5016,SP,São Paulo,ITARIRI,Sudeste
5017,SP,São Paulo,ROSEIRA,Sudeste
5018,SP,São Paulo,ITAPUI,Sudeste
5019,SP,São Paulo,SANTA CRUZ DA ESPERANCA,Sudeste
5020,SP,São Paulo,SAO JOAQUIM DA BARRA,Sudeste
5021,SP,São Paulo,CAMPOS DO JORDAO,Sudeste
5022,SP,São Paulo,PIQUETE,Sudeste
5023,SP,São Paulo,INDAIATUBA,Sudeste
5024,SP,São Paulo,SALTO,Sudeste
5025,SP,São Paulo,GUARANTA,Sudeste
5026,SP,São Paulo,BOM JESUS DOS PERDOES,Sudeste
5027,SP,São Paulo,PENAPOLIS,Sudeste
5028,SP,São Paulo,COROADOS,Sudeste
5029,SP,São Paulo,ALTO ALEGRE,Sudeste
5030,SP,São Paulo,OSVALDO CRUZ,Sudeste
5031,SP,São Paulo,NOVAIS,Sudeste
5032,SP,São Paulo,VINHEDO,Sudeste
5033,SP,São Paulo,SALESOPOLIS,Sudeste
5034,SP,São Paulo,BOCAINA,Sudeste
5035,SP,São Paulo,GALIA,Sudeste
5036,SP,São Paulo,VERA CRUZ,Sudeste
5037,SP,São Paulo,SAO ROQUE,Sudeste
5038,SP,São Paulo,LIMEIRA,Sudeste
5039,SP,São Paulo,LOUVEIRA,Sudeste
5040,SP,São Paulo,AVAI,Sudeste
5041,SP,São Paulo,LINS,Sudeste
5042,SP,São Paulo,CONCHAL,Sudeste
5043,SP,São Paulo,SANTA CRUZ DAS PALMEIRAS,Sudeste
5044,SP,São Paulo,NUPORANGA,Sudeste
5045,SP,São Paulo,GUARA,Sudeste
5046,SP,São Paulo,IPAUSSU,Sudeste
5047,SP,São Paulo,CAMPOS NOVOS PAULISTA,Sudeste
5048,SP,São Paulo,RIBEIRAO DO SUL,Sudeste
5049,SP,São Paulo,SALMOURAO,Sudeste
5050,SP,São Paulo,RESTINGA,Sudeste
5051,SP,São Paulo,PACAEMBU,Sudeste
5052,SP,São Paulo,PARIQUERA-ACU,Sudeste
5053,SP,São Paulo,ORLANDIA,Sudeste
5054,SP,São Paulo,BADY BASSITT,Sudeste
5055,SP,São Paulo,CAJATI,Sudeste
5056,SP,São Paulo,JACUPIRANGA,Sudeste
5057,SP,São Paulo,JOANOPOLIS,Sudeste
5058,SP,São Paulo,AGUAS DE LINDOIA,Sudeste
5059,SP,São Paulo,MORUNGABA,Sudeste
5060,SP,São Paulo,AMPARO,Sudeste
5061,SP,São Paulo,SOCORRO,Sudeste
5062,SP,São Paulo,PIRAJUI,Sudeste
5063,SP,São Paulo,GUARANI D'OESTE,Sudeste
5064,SP,São Paulo,CAPIVARI,Sudeste
5065,SP,São Paulo,ORIENTE,Sudeste
5066,SP,São Paulo,ITARARE,Sudeste
5067,SP,São Paulo,PROMISSAO,Sudeste
5068,SP,São Paulo,BRODOWSKI,Sudeste
5069,SP,São Paulo,DOLCINOPOLIS,Sudeste
5070,SP,São Paulo,BOITUVA,Sudeste
5071,SP,São Paulo,GETULINA,Sudeste
5072,SP,São Paulo,CASA BRANCA,Sudeste
5073,SP,São Paulo,CAIUA,Sudeste
5074,SP,São Paulo,TAQUARITUBA,Sudeste
5075,SP,São Paulo,BRAUNA,Sudeste
5076,SP,São Paulo,RIBEIRAO PIRES,Sudeste
5077,SP,São Paulo,ELDORADO,Sudeste
5078,SP,São Paulo,JUQUIA,Sudeste
5079,SP,São Paulo,SANTA ALBERTINA,Sudeste
5080,SP,São Paulo,TRES FRONTEIRAS,Sudeste
5081,SP,São Paulo,ESTRELA D'OESTE,Sudeste
5082,SP,São Paulo,AMERICO DE CAMPOS,Sudeste
5083,SP,São Paulo,COSMORAMA,Sudeste
5084,SP,São Paulo,ITU,Sudeste
5085,SP,São Paulo,ESTRELA DO NORTE,Sudeste
5086,SP,São Paulo,PARAPUA,Sudeste
5087,SP,São Paulo,CAIABU,Sudeste
5088,SP,São Paulo,INDIANA,Sudeste
5089,SP,São Paulo,BRAGANCA PAULISTA,Sudeste
5090,SP,São Paulo,JACAREI,Sudeste
5091,SP,São Paulo,GAVIAO PEIXOTO,Sudeste
5092,SP,São Paulo,CAMPO LIMPO PAULISTA,Sudeste
5093,SP,São Paulo,NOVA ALIANCA,Sudeste
5094,SP,São Paulo,UBIRAJARA,Sudeste
5095,SP,São Paulo,NATIVIDADE DA SERRA,Sudeste
5096,SP,São Paulo,ARAPEI,Sudeste
5097,SP,São Paulo,MOGI DAS CRUZES,Sudeste
5098,SP,São Paulo,ASPASIA,Sudeste
5099,SP,São Paulo,JUQUITIBA,Sudeste
5100,SP,São Paulo,MACEDONIA,Sudeste
5101,SP,São Paulo,TORRINHA,Sudeste
5102,SP,São Paulo,POMPEIA,Sudeste
5103,SP,São Paulo,ANHEMBI,Sudeste
5104,SP,São Paulo,LUIS ANTONIO,Sudeste
5105,SP,São Paulo,ITATINGA,Sudeste
5106,SP,São Paulo,SANTA MARIA DA SERRA,Sudeste
5107,SP,São Paulo,CAFELANDIA,Sudeste
5108,SP,São Paulo,ESPIRITO SANTO DO PINHAL,Sudeste
5109,SP,São Paulo,SETE BARRAS,Sudeste
5110,SP,São Paulo,UCHOA,Sudeste
5111,SP,São Paulo,SAO LOURENCO DA SERRA,Sudeste
5112,SP,São Paulo,RIBEIRAO BONITO,Sudeste
5113,SP,São Paulo,MONTE CASTELO,Sudeste
5114,SP,São Paulo,PITANGUEIRAS,Sudeste
5115,SP,São Paulo,CHARQUEADA,Sudeste
5116,SP,São Paulo,SAO PEDRO DO TURVO,Sudeste
5117,SP,São Paulo,TAGUAI,Sudeste
5118,SP,São Paulo,QUATA,Sudeste
5119,SP,São Paulo,PIRAJU,Sudeste
5120,SP,São Paulo,SARUTAIA,Sudeste
5121,SP,São Paulo,PLATINA,Sudeste
5122,SP,São Paulo,TABAPUA,Sudeste
5123,SP,São Paulo,TARABAI,Sudeste
5124,SP,São Paulo,CAIEIRAS,Sudeste
5125,SP,São Paulo,PIQUEROBI,Sudeste
5126,SP,São Paulo,EMILIANOPOLIS,Sudeste
5127,SP,São Paulo,SANTANA DE PARNAIBA,Sudeste
5128,SP,São Paulo,JANDIRA,Sudeste
5129,SP,São Paulo,SERRA NEGRA,Sudeste
5130,SP,São Paulo,TAIUVA,Sudeste
5131,SP,São Paulo,TAIACU,Sudeste
5132,SP,São Paulo,SEVERINIA,Sudeste
5133,SP,São Paulo,SAO JOAO DO PAU D'ALHO,Sudeste
5134,SP,São Paulo,NOVA GUATAPORANGA,Sudeste
5135,SP,São Paulo,IEPE,Sudeste
5136,SP,São Paulo,REGENTE FEIJO,Sudeste
5137,SP,São Paulo,SANTA ISABEL,Sudeste
5138,SP,São Paulo,ITAPIRA,Sudeste
5139,SP,São Paulo,ITUPEVA,Sudeste
5140,SP,São Paulo,VOTORANTIM,Sudeste
5141,SP,São Paulo,URANIA,Sudeste
5142,SP,São Paulo,SAO FRANCISCO,Sudeste
5143,SP,São Paulo,PONTALINDA,Sudeste
5144,SP,São Paulo,VALENTIM GENTIL,Sudeste
5145,SP,São Paulo,SANTA MERCEDES,Sudeste
5146,SP,São Paulo,CRUZALIA,Sudeste
5147,SP,São Paulo,IACRI,Sudeste
5148,SP,São Paulo,OCAUCU,Sudeste
5149,SP,São Paulo,CACONDE,Sudeste
5150,SP,São Paulo,MARABA PAULISTA,Sudeste
5151,SP,São Paulo,ANHUMAS,Sudeste
5152,SP,São Paulo,RIOLANDIA,Sudeste
5153,SP,São Paulo,IGARATA,Sudeste
5154,SP,São Paulo,JACI,Sudeste
5155,SP,São Paulo,VARZEA PAULISTA,Sudeste
5156,SP,São Paulo,POLONI,Sudeste
5157,SP,São Paulo,VARGEM GRANDE PAULISTA,Sudeste
5158,SP,São Paulo,IPIGUA,Sudeste
5159,SP,São Paulo,CERQUILHO,Sudeste
5160,SP,São Paulo,PIACATU,Sudeste
5161,SP,São Paulo,VALPARAISO,Sudeste
5162,SP,São Paulo,MACAUBAL,Sudeste
5163,SP,São Paulo,NHANDEARA,Sudeste
5164,SP,São Paulo,SANTA RITA DO PASSA QUATRO,Sudeste
5165,SP,São Paulo,FERNANDO PRESTES,Sudeste
5166,SP,São Paulo,DUMONT,Sudeste
5167,SP,São Paulo,ARIRANHA,Sudeste
5168,SP,São Paulo,ITAI,Sudeste
5169,SP,São Paulo,DIVINOLANDIA,Sudeste
5170,SP,São Paulo,JARINU,Sudeste
5171,SP,São Paulo,SALTINHO,Sudeste
5172,SP,São Paulo,CRAVINHOS,Sudeste
5173,SP,São Paulo,ENGENHEIRO COELHO,Sudeste
5174,SP,São Paulo,SABINO,Sudeste
5175,SP,São Paulo,GUAICARA,Sudeste
5176,SP,São Paulo,ITABERA,Sudeste
5177,SP,São Paulo,CORONEL MACEDO,Sudeste
5178,SP,São Paulo,QUINTANA,Sudeste
5179,SP,São Paulo,DUARTINA,Sudeste
5180,SP,São Paulo,SANTA BARBARA D'OESTE,Sudeste
5181,SP,São Paulo,PEDRANOPOLIS,Sudeste
5182,SP,São Paulo,PORTO FELIZ,Sudeste
5183,SP,São Paulo,NOVA CANAA PAULISTA,Sudeste
5184,SP,São Paulo,MAGDA,Sudeste
5185,SP,São Paulo,NOVA ODESSA,Sudeste
5186,SP,São Paulo,TAQUARAL,Sudeste
5187,SP,São Paulo,REDENCAO DA SERRA,Sudeste
5188,SP,São Paulo,NOVA EUROPA,Sudeste
5189,SP,São Paulo,NIPOA,Sudeste
5190,SP,São Paulo,SILVEIRAS,Sudeste
5191,SP,São Paulo,NAZARE PAULISTA,Sudeste
5192,SP,São Paulo,CABREUVA,Sudeste
5193,SP,São Paulo,SALES OLIVEIRA,Sudeste
5194,SP,São Paulo,FRANCISCO MORATO,Sudeste
5195,SP,São Paulo,SANTO ANTONIO DE POSSE,Sudeste
5196,SP,São Paulo,GUARAREMA,Sudeste
5197,SP,São Paulo,BREJO ALEGRE,Sudeste
5198,SP,São Paulo,ITAPORANGA,Sudeste
5199,SP,São Paulo,SAO BENTO DO SAPUCAI,Sudeste
5200,SP,São Paulo,SAO SEBASTIAO DA GRAMA,Sudeste
5201,SP,São Paulo,RINOPOLIS,Sudeste
5202,SP,São Paulo,MARAPOAMA,Sudeste
5203,SP,São Paulo,ITAPURA,Sudeste
5204,SP,São Paulo,ITAJOBI,Sudeste
5205,SP,São Paulo,ARTUR NOGUEIRA,Sudeste
5206,SP,São Paulo,BOREBI,Sudeste
5207,SP,São Paulo,MONTE MOR,Sudeste
5208,SP,São Paulo,VARGEM GRANDE DO SUL,Sudeste
5209,SP,São Paulo,HOLAMBRA,Sudeste
5210,SP,São Paulo,ALTAIR,Sudeste
5211,SP,São Paulo,ARAMINA,Sudeste
5212,SP,São Paulo,ALFREDO MARCONDES,Sudeste
5213,SP,São Paulo,TUIUTI,Sudeste
5214,SP,São Paulo,PARAISO,Sudeste
5215,SP,São Paulo,IPUA,Sudeste
5216,SP,São Paulo,PINDORAMA,Sudeste
5217,SP,São Paulo,CEDRAL,Sudeste
5218,SP,São Paulo,GARCA,Sudeste
5219,SP,São Paulo,PARANAPUA,Sudeste
5220,SP,São Paulo,MANDURI,Sudeste
5221,SP,São Paulo,ALVINLANDIA,Sudeste
5222,SP,São Paulo,NANTES,Sudeste
5223,SP,São Paulo,PALESTINA,Sudeste
5224,SP,São Paulo,PONGAI,Sudeste
5225,SP,São Paulo,PLANALTO,Sudeste
5226,SP,São Paulo,PEREIRAS,Sudeste
5227,SP,São Paulo,ARACARIGUAMA,Sudeste
5228,SP,São Paulo,CLEMENTINA,Sudeste
5229,SP,São Paulo,SAO JOAO DAS DUAS PONTES,Sudeste
5230,SP,São Paulo,MURUTINGA DO SUL,Sudeste
5231,SP,São Paulo,RAFARD,Sudeste
5232,SP,São Paulo,NOVA INDEPENDENCIA,Sudeste
5233,SP,São Paulo,ITIRAPUA,Sudeste
5234,SP,São Paulo,IPEUNA,Sudeste
5235,SP,São Paulo,LINDOIA,Sudeste
5236,SP,São Paulo,LARANJAL PAULISTA,Sudeste
5237,SP,São Paulo,GUAREI,Sudeste
5238,SP,São Paulo,AREIOPOLIS,Sudeste
5239,SP,São Paulo,AVANHANDAVA,Sudeste
5240,SP,São Paulo,MONCOES,Sudeste
5241,SP,São Paulo,MESOPOLIS,Sudeste
5242,SP,São Paulo,BARBOSA,Sudeste
5243,SP,São Paulo,PRADOPOLIS,Sudeste
5244,SP,São Paulo,SANTO ANTONIO DO PINHAL,Sudeste
5245,SP,São Paulo,RIBEIRA,Sudeste
5246,SP,São Paulo,RIO DAS PEDRAS,Sudeste
5247,SP,São Paulo,SALTO DE PIRAPORA,Sudeste
5248,SP,São Paulo,ALUMINIO,Sudeste
5249,SP,São Paulo,ESTIVA GERBI,Sudeste
5250,SP,São Paulo,CONCHAS,Sudeste
5251,SP,São Paulo,POTIM,Sudeste
