pk_tempo,data,ano,mes,dia,trimestre,diaSemana
13001,1985-03-22,1985,3,22,1,Friday
13375,1985-03-23,1985,3,23,1,Saturday
8712,1985-03-24,1985,3,24,1,Sunday
8707,1985-03-25,1985,3,25,1,Monday
8752,1985-03-27,1985,3,27,1,Wednesday
13295,1985-03-28,1985,3,28,1,Thursday
13034,1985-03-29,1985,3,29,1,Friday
12980,1985-04-02,1985,4,2,2,Tuesday
13022,1985-04-03,1985,4,3,2,Wednesday
11665,1985-04-04,1985,4,4,2,Thursday
12985,1985-04-05,1985,4,5,2,Friday
11338,1985-04-06,1985,4,6,2,Saturday
8713,1985-04-08,1985,4,8,2,Monday
8731,1985-04-09,1985,4,9,2,Tuesday
12692,1985-04-10,1985,4,10,2,Wednesday
12959,1985-04-11,1985,4,11,2,Thursday
13495,1985-04-12,1985,4,12,2,Friday
13623,1985-04-13,1985,4,13,2,Saturday
8756,1985-04-15,1985,4,15,2,Monday
86,1985-04-16,1985,4,16,2,Tuesday
13412,1985-04-18,1985,4,18,2,Thursday
8737,1985-04-19,1985,4,19,2,Friday
12899,1985-04-22,1985,4,22,2,Monday
13674,1985-04-23,1985,4,23,2,Tuesday
13024,1985-04-24,1985,4,24,2,Wednesday
8757,1985-04-26,1985,4,26,2,Friday
13824,1985-04-27,1985,4,27,2,Saturday
12986,1985-04-29,1985,4,29,2,Monday
13301,1985-04-30,1985,4,30,2,Tuesday
13061,1985-05-04,1985,5,4,2,Saturday
12987,1985-05-06,1985,5,6,2,Monday
13518,1985-05-07,1985,5,7,2,Tuesday
8755,1985-05-08,1985,5,8,2,Wednesday
13302,1985-05-10,1985,5,10,2,Friday
12915,1985-05-11,1985,5,11,2,Saturday
9859,1985-05-12,1985,5,12,2,Sunday
13376,1985-05-14,1985,5,14,2,Tuesday
13624,1985-05-15,1985,5,15,2,Wednesday
9883,1985-05-16,1985,5,16,2,Thursday
12922,1985-05-18,1985,5,18,2,Saturday
13062,1985-05-19,1985,5,19,2,Sunday
13063,1985-05-20,1985,5,20,2,Monday
12981,1985-05-21,1985,5,21,2,Tuesday
11538,1985-05-22,1985,5,22,2,Wednesday
12907,1985-05-23,1985,5,23,2,Thursday
13050,1985-05-24,1985,5,24,2,Friday
13429,1985-05-25,1985,5,25,2,Saturday
12982,1985-05-27,1985,5,27,2,Monday
11539,1985-05-28,1985,5,28,2,Tuesday
12960,1985-05-29,1985,5,29,2,Wednesday
13382,1985-05-30,1985,5,30,2,Thursday
13396,1985-05-31,1985,5,31,2,Friday
13374,1985-06-03,1985,6,3,2,Monday
11509,1985-06-04,1985,6,4,2,Tuesday
11602,1985-06-05,1985,6,5,2,Wednesday
13484,1985-06-06,1985,6,6,2,Thursday
12961,1985-06-07,1985,6,7,2,Friday
13383,1985-06-08,1985,6,8,2,Saturday
13323,1985-06-09,1985,6,9,2,Sunday
11641,1985-06-10,1985,6,10,2,Monday
11536,1985-06-11,1985,6,11,2,Tuesday
11510,1985-06-13,1985,6,13,2,Thursday
13269,1985-06-14,1985,6,14,2,Friday
13237,1985-06-15,1985,6,15,2,Saturday
11540,1985-06-17,1985,6,17,2,Monday
12990,1985-06-18,1985,6,18,2,Tuesday
12179,1985-06-19,1985,6,19,2,Wednesday
13082,1985-06-20,1985,6,20,2,Thursday
13622,1985-06-21,1985,6,21,2,Friday
11635,1985-06-22,1985,6,22,2,Saturday
13377,1985-06-23,1985,6,23,2,Sunday
13483,1985-06-24,1985,6,24,2,Monday
13235,1985-06-25,1985,6,25,2,Tuesday
12988,1985-06-26,1985,6,26,2,Wednesday
13025,1985-06-27,1985,6,27,2,Thursday
8716,1985-06-28,1985,6,28,2,Friday
12180,1985-07-02,1985,7,2,3,Tuesday
12944,1985-07-03,1985,7,3,3,Wednesday
13343,1985-07-04,1985,7,4,3,Thursday
13083,1985-07-06,1985,7,6,3,Saturday
12939,1985-07-08,1985,7,8,3,Monday
11516,1985-07-09,1985,7,9,3,Tuesday
11535,1985-07-10,1985,7,10,3,Wednesday
11278,1985-07-11,1985,7,11,3,Thursday
11537,1985-07-12,1985,7,12,3,Friday
13172,1985-07-13,1985,7,13,3,Saturday
13064,1985-07-14,1985,7,14,3,Sunday
12930,1985-07-15,1985,7,15,3,Monday
8775,1985-07-16,1985,7,16,3,Tuesday
13363,1985-07-19,1985,7,19,3,Friday
12708,1985-07-22,1985,7,22,3,Monday
11504,1985-07-23,1985,7,23,3,Tuesday
87,1985-07-24,1985,7,24,3,Wednesday
11603,1985-07-25,1985,7,25,3,Thursday
13175,1985-07-26,1985,7,26,3,Friday
14766,1985-07-28,1985,7,28,3,Sunday
12940,1985-07-29,1985,7,29,3,Monday
13296,1985-07-30,1985,7,30,3,Tuesday
13387,1985-07-31,1985,7,31,3,Wednesday
13046,1985-08-01,1985,8,1,3,Thursday
6534,1985-08-02,1985,8,2,3,Friday
13255,1985-08-03,1985,8,3,3,Saturday
14753,1985-08-04,1985,8,4,3,Sunday
13148,1985-08-05,1985,8,5,3,Monday
12989,1985-08-06,1985,8,6,3,Tuesday
13603,1985-08-07,1985,8,7,3,Wednesday
8776,1985-08-08,1985,8,8,3,Thursday
13004,1985-08-09,1985,8,9,3,Friday
11754,1985-08-11,1985,8,11,3,Sunday
11286,1985-08-12,1985,8,12,3,Monday
13026,1985-08-13,1985,8,13,3,Tuesday
13002,1985-08-14,1985,8,14,3,Wednesday
12942,1985-08-15,1985,8,15,3,Thursday
12976,1985-08-16,1985,8,16,3,Friday
13008,1985-08-17,1985,8,17,3,Saturday
13364,1985-08-18,1985,8,18,3,Sunday
13135,1985-08-21,1985,8,21,3,Wednesday
12927,1985-08-22,1985,8,22,3,Thursday
13003,1985-08-23,1985,8,23,3,Friday
14702,1985-08-25,1985,8,25,3,Sunday
13015,1985-08-26,1985,8,26,3,Monday
13016,1985-08-27,1985,8,27,3,Tuesday
12941,1985-08-29,1985,8,29,3,Thursday
13252,1985-08-30,1985,8,30,3,Friday
13423,1985-09-01,1985,9,1,3,Sunday
12969,1985-09-02,1985,9,2,3,Monday
13089,1985-09-03,1985,9,3,3,Tuesday
11657,1985-09-04,1985,9,4,3,Wednesday
11753,1985-09-05,1985,9,5,3,Thursday
13297,1985-09-06,1985,9,6,3,Friday
13169,1985-09-08,1985,9,8,3,Sunday
11604,1985-09-09,1985,9,9,3,Monday
13390,1985-09-10,1985,9,10,3,Tuesday
12954,1985-09-11,1985,9,11,3,Wednesday
8718,1985-09-12,1985,9,12,3,Thursday
13171,1985-09-13,1985,9,13,3,Friday
13278,1985-09-14,1985,9,14,3,Saturday
13527,1985-09-16,1985,9,16,3,Monday
12912,1985-09-17,1985,9,17,3,Tuesday
13006,1985-09-18,1985,9,18,3,Wednesday
12906,1985-09-19,1985,9,19,3,Thursday
13204,1985-09-20,1985,9,20,3,Friday
13336,1985-09-23,1985,9,23,3,Monday
13184,1985-09-24,1985,9,24,3,Tuesday
12991,1985-09-25,1985,9,25,3,Wednesday
8732,1985-09-26,1985,9,26,3,Thursday
13005,1985-09-27,1985,9,27,3,Friday
12992,1985-09-28,1985,9,28,3,Saturday
13217,1985-09-29,1985,9,29,3,Sunday
13881,1985-09-30,1985,9,30,3,Monday
13027,1985-10-02,1985,10,2,4,Wednesday
13650,1985-10-03,1985,10,3,4,Thursday
8735,1985-10-04,1985,10,4,4,Friday
14589,1985-10-05,1985,10,5,4,Saturday
13398,1985-10-06,1985,10,6,4,Sunday
13007,1985-10-07,1985,10,7,4,Monday
13188,1985-10-08,1985,10,8,4,Tuesday
13280,1985-10-09,1985,10,9,4,Wednesday
13218,1985-10-10,1985,10,10,4,Thursday
13244,1985-10-11,1985,10,11,4,Friday
13220,1985-10-12,1985,10,12,4,Saturday
13478,1985-10-13,1985,10,13,4,Sunday
8705,1985-10-14,1985,10,14,4,Monday
74,1985-10-15,1985,10,15,4,Tuesday
14710,1985-10-16,1985,10,16,4,Wednesday
12911,1985-10-17,1985,10,17,4,Thursday
12993,1985-10-18,1985,10,18,4,Friday
13367,1985-10-19,1985,10,19,4,Saturday
89,1985-10-22,1985,10,22,4,Tuesday
11489,1985-10-23,1985,10,23,4,Wednesday
8717,1985-10-24,1985,10,24,4,Thursday
13637,1985-10-25,1985,10,25,4,Friday
13110,1985-10-26,1985,10,26,4,Saturday
14703,1985-10-28,1985,10,28,4,Monday
11656,1985-10-29,1985,10,29,4,Tuesday
12929,1985-10-30,1985,10,30,4,Wednesday
13253,1985-10-31,1985,10,31,4,Thursday
9534,1985-11-02,1985,11,2,4,Saturday
13285,1985-11-03,1985,11,3,4,Sunday
13628,1985-11-05,1985,11,5,4,Tuesday
8526,1985-11-06,1985,11,6,4,Wednesday
13189,1985-11-08,1985,11,8,4,Friday
13152,1985-11-09,1985,11,9,4,Saturday
13193,1985-11-10,1985,11,10,4,Sunday
12923,1985-11-11,1985,11,11,4,Monday
10175,1985-11-12,1985,11,12,4,Tuesday
13120,1985-11-13,1985,11,13,4,Wednesday
13230,1985-11-14,1985,11,14,4,Thursday
13246,1985-11-16,1985,11,16,4,Saturday
13388,1985-11-18,1985,11,18,4,Monday
13827,1985-11-19,1985,11,19,4,Tuesday
12861,1985-11-20,1985,11,20,4,Wednesday
7337,1985-11-21,1985,11,21,4,Thursday
8706,1985-11-22,1985,11,22,4,Friday
8749,1985-11-23,1985,11,23,4,Saturday
13213,1985-11-25,1985,11,25,4,Monday
13009,1985-11-26,1985,11,26,4,Tuesday
13010,1985-11-27,1985,11,27,4,Wednesday
12916,1985-11-28,1985,11,28,4,Thursday
13516,1985-11-29,1985,11,29,4,Friday
10169,1985-12-01,1985,12,1,4,Sunday
10168,1985-12-02,1985,12,2,4,Monday
10170,1985-12-03,1985,12,3,4,Tuesday
13219,1985-12-04,1985,12,4,4,Wednesday
11342,1985-12-05,1985,12,5,4,Thursday
13261,1985-12-06,1985,12,6,4,Friday
13393,1985-12-07,1985,12,7,4,Saturday
10176,1985-12-09,1985,12,9,4,Monday
13303,1985-12-10,1985,12,10,4,Tuesday
10166,1985-12-11,1985,12,11,4,Wednesday
13198,1985-12-12,1985,12,12,4,Thursday
11367,1985-12-13,1985,12,13,4,Friday
8702,1985-12-15,1985,12,15,4,Sunday
13190,1985-12-16,1985,12,16,4,Monday
13140,1985-12-17,1985,12,17,4,Tuesday
13028,1985-12-18,1985,12,18,4,Wednesday
12935,1985-12-19,1985,12,19,4,Thursday
13420,1985-12-21,1985,12,21,4,Saturday
13485,1985-12-22,1985,12,22,4,Sunday
11527,1985-12-23,1985,12,23,4,Monday
13344,1985-12-24,1985,12,24,4,Tuesday
13170,1985-12-27,1985,12,27,4,Friday
13211,1985-12-28,1985,12,28,4,Saturday
13038,1985-12-29,1985,12,29,4,Sunday
11658,1986-01-02,1986,1,2,1,Thursday
8703,1986-01-05,1986,1,5,1,Sunday
13212,1986-01-06,1986,1,6,1,Monday
11651,1986-01-08,1986,1,8,1,Wednesday
13093,1986-01-09,1986,1,9,1,Thursday
11644,1986-01-14,1986,1,14,1,Tuesday
8704,1986-01-16,1986,1,16,1,Thursday
11649,1986-01-17,1986,1,17,1,Friday
14162,1986-01-18,1986,1,18,1,Saturday
12996,1986-01-20,1986,1,20,1,Monday
10215,1986-01-21,1986,1,21,1,Tuesday
11751,1986-01-22,1986,1,22,1,Wednesday
11343,1986-01-23,1986,1,23,1,Thursday
13094,1986-01-24,1986,1,24,1,Friday
13206,1986-01-25,1986,1,25,1,Saturday
13207,1986-01-28,1986,1,28,1,Tuesday
4655,1986-01-29,1986,1,29,1,Wednesday
13039,1986-02-01,1986,2,1,1,Saturday
12700,1986-02-02,1986,2,2,1,Sunday
13223,1986-02-03,1986,2,3,1,Monday
12920,1986-02-04,1986,2,4,1,Tuesday
10174,1986-02-05,1986,2,5,1,Wednesday
13209,1986-02-06,1986,2,6,1,Thursday
11659,1986-02-07,1986,2,7,1,Friday
13582,1986-02-08,1986,2,8,1,Saturday
11491,1986-02-10,1986,2,10,1,Monday
11749,1986-02-12,1986,2,12,1,Wednesday
13147,1986-02-14,1986,2,14,1,Friday
10171,1986-02-15,1986,2,15,1,Saturday
13489,1986-02-17,1986,2,17,1,Monday
11748,1986-02-18,1986,2,18,1,Tuesday
10742,1986-02-19,1986,2,19,1,Wednesday
13142,1986-02-20,1986,2,20,1,Thursday
11511,1986-02-21,1986,2,21,1,Friday
10754,1986-02-22,1986,2,22,1,Saturday
13215,1986-02-24,1986,2,24,1,Monday
13143,1986-02-25,1986,2,25,1,Tuesday
1097,1986-02-26,1986,2,26,1,Wednesday
11417,1986-02-27,1986,2,27,1,Thursday
12189,1986-02-28,1986,2,28,1,Friday
13011,1986-03-01,1986,3,1,1,Saturday
11750,1986-03-07,1986,3,7,1,Friday
14734,1986-03-09,1986,3,9,1,Sunday
13583,1986-03-10,1986,3,10,1,Monday
12575,1986-03-11,1986,3,11,1,Tuesday
12576,1986-03-12,1986,3,12,1,Wednesday
12577,1986-03-13,1986,3,13,1,Thursday
14719,1986-03-14,1986,3,14,1,Friday
14724,1986-03-15,1986,3,15,1,Saturday
13490,1986-03-18,1986,3,18,1,Tuesday
11418,1986-03-19,1986,3,19,1,Wednesday
11419,1986-03-20,1986,3,20,1,Thursday
11420,1986-03-21,1986,3,21,1,Friday
12966,1986-03-22,1986,3,22,1,Saturday
11513,1986-03-26,1986,3,26,1,Wednesday
11512,1986-03-27,1986,3,27,1,Thursday
13424,1986-03-28,1986,3,28,1,Friday
12190,1986-03-29,1986,3,29,1,Saturday
8835,1986-04-01,1986,4,1,2,Tuesday
12705,1986-04-02,1986,4,2,2,Wednesday
12706,1986-04-03,1986,4,3,2,Thursday
11369,1986-04-04,1986,4,4,2,Friday
10213,1986-04-05,1986,4,5,2,Saturday
14735,1986-04-06,1986,4,6,2,Sunday
12201,1986-04-07,1986,4,7,2,Monday
10157,1986-04-08,1986,4,8,2,Tuesday
12202,1986-04-09,1986,4,9,2,Wednesday
12181,1986-04-10,1986,4,10,2,Thursday
10219,1986-04-11,1986,4,11,2,Friday
13030,1986-04-14,1986,4,14,2,Monday
13294,1986-04-15,1986,4,15,2,Tuesday
11660,1986-04-16,1986,4,16,2,Wednesday
12191,1986-04-17,1986,4,17,2,Thursday
11425,1986-04-18,1986,4,18,2,Friday
11426,1986-04-19,1986,4,19,2,Saturday
11427,1986-04-21,1986,4,21,2,Monday
12962,1986-04-22,1986,4,22,2,Tuesday
12185,1986-04-23,1986,4,23,2,Wednesday
12186,1986-04-24,1986,4,24,2,Thursday
10220,1986-04-25,1986,4,25,2,Friday
10158,1986-04-26,1986,4,26,2,Saturday
14720,1986-04-27,1986,4,27,2,Sunday
8836,1986-04-28,1986,4,28,2,Monday
11514,1986-04-29,1986,4,29,2,Tuesday
1096,1986-04-30,1986,4,30,2,Wednesday
13166,1986-05-01,1986,5,1,2,Thursday
13629,1986-05-02,1986,5,2,2,Friday
13161,1986-05-07,1986,5,7,2,Wednesday
10790,1986-05-08,1986,5,8,2,Thursday
12182,1986-05-10,1986,5,10,2,Saturday
14756,1986-05-12,1986,5,12,2,Monday
10225,1986-05-13,1986,5,13,2,Tuesday
14711,1986-05-14,1986,5,14,2,Wednesday
13394,1986-05-15,1986,5,15,2,Thursday
10223,1986-05-19,1986,5,19,2,Monday
11541,1986-05-21,1986,5,21,2,Wednesday
13177,1986-05-22,1986,5,22,2,Thursday
12200,1986-05-23,1986,5,23,2,Friday
11761,1986-05-24,1986,5,24,2,Saturday
13158,1986-05-25,1986,5,25,2,Sunday
13178,1986-05-26,1986,5,26,2,Monday
13097,1986-05-27,1986,5,27,2,Tuesday
13095,1986-05-28,1986,5,28,2,Wednesday
11515,1986-05-29,1986,5,29,2,Thursday
13619,1986-05-30,1986,5,30,2,Friday
9870,1986-05-31,1986,5,31,2,Saturday
13051,1986-06-04,1986,6,4,2,Wednesday
10216,1986-06-05,1986,6,5,2,Thursday
13159,1986-06-06,1986,6,6,2,Friday
13160,1986-06-07,1986,6,7,2,Saturday
14529,1986-06-08,1986,6,8,2,Sunday
10226,1986-06-09,1986,6,9,2,Monday
13181,1986-06-10,1986,6,10,2,Tuesday
11289,1986-06-11,1986,6,11,2,Wednesday
11528,1986-06-12,1986,6,12,2,Thursday
10787,1986-06-13,1986,6,13,2,Friday
12192,1986-06-14,1986,6,14,2,Saturday
10217,1986-06-16,1986,6,16,2,Monday
11421,1986-06-17,1986,6,17,2,Tuesday
12963,1986-06-18,1986,6,18,2,Wednesday
12187,1986-06-19,1986,6,19,2,Thursday
10214,1986-06-20,1986,6,20,2,Friday
10227,1986-06-21,1986,6,21,2,Saturday
10221,1986-06-22,1986,6,22,2,Sunday
13167,1986-06-23,1986,6,23,2,Monday
75,1986-06-24,1986,6,24,2,Tuesday
13162,1986-06-25,1986,6,25,2,Wednesday
13173,1986-06-26,1986,6,26,2,Thursday
10797,1986-06-28,1986,6,28,2,Saturday
12193,1986-06-30,1986,6,30,2,Monday
12931,1986-07-01,1986,7,1,3,Tuesday
13199,1986-07-02,1986,7,2,3,Wednesday
13096,1986-07-03,1986,7,3,3,Thursday
8782,1986-07-04,1986,7,4,3,Friday
13236,1986-07-05,1986,7,5,3,Saturday
13634,1986-07-07,1986,7,7,3,Monday
11542,1986-07-08,1986,7,8,3,Tuesday
13079,1986-07-09,1986,7,9,3,Wednesday
8781,1986-07-10,1986,7,10,3,Thursday
13579,1986-07-12,1986,7,12,3,Saturday
13537,1986-07-15,1986,7,15,3,Tuesday
12183,1986-07-16,1986,7,16,3,Wednesday
14372,1986-07-20,1986,7,20,3,Sunday
12928,1986-07-22,1986,7,22,3,Tuesday
10228,1986-07-24,1986,7,24,3,Thursday
10229,1986-07-25,1986,7,25,3,Friday
12995,1986-07-26,1986,7,26,3,Saturday
10224,1986-07-27,1986,7,27,3,Sunday
13635,1986-07-29,1986,7,29,3,Tuesday
10218,1986-07-30,1986,7,30,3,Wednesday
14704,1986-07-31,1986,7,31,3,Thursday
13179,1986-08-01,1986,8,1,3,Friday
11360,1986-08-02,1986,8,2,3,Saturday
13585,1986-08-04,1986,8,4,3,Monday
13073,1986-08-05,1986,8,5,3,Tuesday
13168,1986-08-12,1986,8,12,3,Tuesday
12921,1986-08-13,1986,8,13,3,Wednesday
12964,1986-08-14,1986,8,14,3,Thursday
13314,1986-08-15,1986,8,15,3,Friday
12951,1986-08-18,1986,8,18,3,Monday
8820,1986-08-19,1986,8,19,3,Tuesday
13144,1986-08-21,1986,8,21,3,Thursday
12184,1986-08-25,1986,8,25,3,Monday
12209,1986-08-26,1986,8,26,3,Tuesday
10536,1986-08-27,1986,8,27,3,Wednesday
11422,1986-08-28,1986,8,28,3,Thursday
12221,1986-08-29,1986,8,29,3,Friday
12210,1986-08-30,1986,8,30,3,Saturday
12211,1986-08-31,1986,8,31,3,Sunday
10733,1986-09-02,1986,9,2,3,Tuesday
11939,1986-09-03,1986,9,3,3,Wednesday
12948,1986-09-04,1986,9,4,3,Thursday
12946,1986-09-05,1986,9,5,3,Friday
13636,1986-09-06,1986,9,6,3,Saturday
8779,1986-09-07,1986,9,7,3,Sunday
8780,1986-09-08,1986,9,8,3,Monday
12205,1986-09-09,1986,9,9,3,Tuesday
6540,1986-09-10,1986,9,10,3,Wednesday
12578,1986-09-11,1986,9,11,3,Thursday
11529,1986-09-12,1986,9,12,3,Friday
13145,1986-09-13,1986,9,13,3,Saturday
14391,1986-09-15,1986,9,15,3,Monday
12947,1986-09-16,1986,9,16,3,Tuesday
11530,1986-09-17,1986,9,17,3,Wednesday
14554,1986-09-18,1986,9,18,3,Thursday
13164,1986-09-19,1986,9,19,3,Friday
14540,1986-09-20,1986,9,20,3,Saturday
8777,1986-09-21,1986,9,21,3,Sunday
12967,1986-09-23,1986,9,23,3,Tuesday
12222,1986-09-24,1986,9,24,3,Wednesday
12223,1986-09-25,1986,9,25,3,Thursday
8714,1986-09-26,1986,9,26,3,Friday
13146,1986-09-27,1986,9,27,3,Saturday
13843,1986-09-28,1986,9,28,3,Sunday
1098,1986-09-30,1986,9,30,3,Tuesday
13233,1986-10-01,1986,10,1,4,Wednesday
12225,1986-10-02,1986,10,2,4,Thursday
1102,1986-10-03,1986,10,3,4,Friday
12862,1986-10-04,1986,10,4,4,Saturday
12220,1986-10-05,1986,10,5,4,Sunday
12206,1986-10-06,1986,10,6,4,Monday
11643,1986-10-07,1986,10,7,4,Tuesday
11409,1986-10-08,1986,10,8,4,Wednesday
8825,1986-10-09,1986,10,9,4,Thursday
10897,1986-10-10,1986,10,10,4,Friday
10795,1986-10-11,1986,10,11,4,Saturday
12218,1986-10-13,1986,10,13,4,Monday
13205,1986-10-15,1986,10,15,4,Wednesday
10750,1986-10-17,1986,10,17,4,Friday
13598,1986-10-18,1986,10,18,4,Saturday
13347,1986-10-19,1986,10,19,4,Sunday
12968,1986-10-20,1986,10,20,4,Monday
13927,1986-10-21,1986,10,21,4,Tuesday
8832,1986-10-22,1986,10,22,4,Wednesday
11410,1986-10-23,1986,10,23,4,Thursday
14561,1986-10-25,1986,10,25,4,Saturday
13581,1986-10-26,1986,10,26,4,Sunday
12219,1986-10-27,1986,10,27,4,Monday
13477,1986-10-28,1986,10,28,4,Tuesday
8963,1986-10-29,1986,10,29,4,Wednesday
13165,1986-10-30,1986,10,30,4,Thursday
13806,1986-10-31,1986,10,31,4,Friday
13052,1986-11-01,1986,11,1,4,Saturday
13222,1986-11-02,1986,11,2,4,Sunday
13986,1986-11-03,1986,11,3,4,Monday
13803,1986-11-04,1986,11,4,4,Tuesday
13825,1986-11-05,1986,11,5,4,Wednesday
10172,1986-11-06,1986,11,6,4,Thursday
14713,1986-11-07,1986,11,7,4,Friday
13254,1986-11-09,1986,11,9,4,Sunday
14508,1986-11-10,1986,11,10,4,Monday
11691,1986-11-11,1986,11,11,4,Tuesday
13618,1986-11-12,1986,11,12,4,Wednesday
10230,1986-11-13,1986,11,13,4,Thursday
12265,1986-11-16,1986,11,16,4,Sunday
9028,1986-11-18,1986,11,18,4,Tuesday
13154,1986-11-19,1986,11,19,4,Wednesday
11531,1986-11-20,1986,11,20,4,Thursday
14557,1986-11-21,1986,11,21,4,Friday
14556,1986-11-22,1986,11,22,4,Saturday
13155,1986-11-23,1986,11,23,4,Sunday
13183,1986-11-24,1986,11,24,4,Monday
11532,1986-11-26,1986,11,26,4,Wednesday
8830,1986-11-27,1986,11,27,4,Thursday
11187,1986-11-28,1986,11,28,4,Friday
8778,1986-11-29,1986,11,29,4,Saturday
13251,1986-12-02,1986,12,2,4,Tuesday
12226,1986-12-03,1986,12,3,4,Wednesday
13505,1986-12-05,1986,12,5,4,Friday
14722,1986-12-07,1986,12,7,4,Sunday
13593,1986-12-10,1986,12,10,4,Wednesday
13492,1986-12-11,1986,12,11,4,Thursday
8964,1986-12-12,1986,12,12,4,Friday
11191,1986-12-13,1986,12,13,4,Saturday
13735,1986-12-15,1986,12,15,4,Monday
11423,1986-12-16,1986,12,16,4,Tuesday
13271,1986-12-21,1986,12,21,4,Sunday
13353,1986-12-22,1986,12,22,4,Monday
11533,1986-12-24,1986,12,24,4,Wednesday
14661,1986-12-31,1986,12,31,4,Wednesday
12214,1987-01-01,1987,1,1,1,Thursday
12356,1987-01-10,1987,1,10,1,Saturday
14201,1987-01-12,1987,1,12,1,Monday
11517,1987-01-14,1987,1,14,1,Wednesday
11518,1987-01-15,1987,1,15,1,Thursday
13594,1987-01-17,1987,1,17,1,Saturday
13243,1987-01-19,1987,1,19,1,Monday
8961,1987-01-20,1987,1,20,1,Tuesday
12213,1987-01-21,1987,1,21,1,Wednesday
12215,1987-01-22,1987,1,22,1,Thursday
13802,1987-01-23,1987,1,23,1,Friday
13247,1987-01-26,1987,1,26,1,Monday
12743,1987-01-28,1987,1,28,1,Wednesday
12212,1987-01-29,1987,1,29,1,Thursday
13645,1987-01-30,1987,1,30,1,Friday
8960,1987-02-01,1987,2,1,1,Sunday
1101,1987-02-02,1987,2,2,1,Monday
14308,1987-02-03,1987,2,3,1,Tuesday
10864,1987-02-04,1987,2,4,1,Wednesday
12023,1987-02-05,1987,2,5,1,Thursday
12896,1987-02-10,1987,2,10,1,Tuesday
12224,1987-02-11,1987,2,11,1,Wednesday
11519,1987-02-13,1987,2,13,1,Friday
13228,1987-02-14,1987,2,14,1,Saturday
13805,1987-02-19,1987,2,19,1,Thursday
11424,1987-02-20,1987,2,20,1,Friday
13815,1987-02-21,1987,2,21,1,Saturday
6822,1987-02-22,1987,2,22,1,Sunday
12252,1987-02-24,1987,2,24,1,Tuesday
14714,1987-02-25,1987,2,25,1,Wednesday
14521,1987-02-26,1987,2,26,1,Thursday
10251,1987-02-27,1987,2,27,1,Friday
12230,1987-02-28,1987,2,28,1,Saturday
11683,1987-03-01,1987,3,1,1,Sunday
14406,1987-03-03,1987,3,3,1,Tuesday
12207,1987-03-05,1987,3,5,1,Thursday
12199,1987-03-06,1987,3,6,1,Friday
8971,1987-03-07,1987,3,7,1,Saturday
11843,1987-03-10,1987,3,10,1,Tuesday
10233,1987-03-12,1987,3,12,1,Thursday
1110,1987-03-14,1987,3,14,1,Saturday
1099,1987-03-18,1987,3,18,1,Wednesday
10248,1987-03-20,1987,3,20,1,Friday
13547,1987-03-21,1987,3,21,1,Saturday
1109,1987-03-22,1987,3,22,1,Sunday
1111,1987-03-23,1987,3,23,1,Monday
12355,1987-03-24,1987,3,24,1,Tuesday
12227,1987-03-25,1987,3,25,1,Wednesday
13504,1987-03-26,1987,3,26,1,Thursday
10246,1987-03-27,1987,3,27,1,Friday
10247,1987-03-28,1987,3,28,1,Saturday
73,1987-04-01,1987,4,1,2,Wednesday
14705,1987-04-02,1987,4,2,2,Thursday
10977,1987-04-03,1987,4,3,2,Friday
13425,1987-04-04,1987,4,4,2,Saturday
14539,1987-04-07,1987,4,7,2,Tuesday
12234,1987-04-08,1987,4,8,2,Wednesday
9535,1987-04-09,1987,4,9,2,Thursday
10244,1987-04-10,1987,4,10,2,Friday
1103,1987-04-14,1987,4,14,2,Tuesday
13216,1987-04-18,1987,4,18,2,Saturday
13811,1987-04-20,1987,4,20,2,Monday
8965,1987-04-21,1987,4,21,2,Tuesday
1104,1987-04-23,1987,4,23,2,Thursday
13675,1987-04-27,1987,4,27,2,Monday
11428,1987-04-28,1987,4,28,2,Tuesday
11429,1987-04-29,1987,4,29,2,Wednesday
10232,1987-04-30,1987,4,30,2,Thursday
10285,1987-05-01,1987,5,1,2,Friday
12535,1987-05-02,1987,5,2,2,Saturday
13838,1987-05-03,1987,5,3,2,Sunday
10258,1987-05-04,1987,5,4,2,Monday
13708,1987-05-05,1987,5,5,2,Tuesday
83,1987-05-06,1987,5,6,2,Wednesday
11947,1987-05-07,1987,5,7,2,Thursday
12997,1987-05-09,1987,5,9,2,Saturday
14395,1987-05-11,1987,5,11,2,Monday
12709,1987-05-13,1987,5,13,2,Wednesday
12188,1987-05-14,1987,5,14,2,Thursday
12208,1987-05-18,1987,5,18,2,Monday
12216,1987-05-19,1987,5,19,2,Tuesday
12203,1987-05-20,1987,5,20,2,Wednesday
12217,1987-05-21,1987,5,21,2,Thursday
12204,1987-05-22,1987,5,22,2,Friday
13737,1987-05-25,1987,5,25,2,Monday
14715,1987-05-26,1987,5,26,2,Tuesday
14558,1987-05-27,1987,5,27,2,Wednesday
13208,1987-05-28,1987,5,28,2,Thursday
14390,1987-05-30,1987,5,30,2,Saturday
12902,1987-05-31,1987,5,31,2,Sunday
14393,1987-06-01,1987,6,1,2,Monday
13732,1987-06-02,1987,6,2,2,Tuesday
11520,1987-06-03,1987,6,3,2,Wednesday
11521,1987-06-06,1987,6,6,2,Saturday
11442,1987-06-07,1987,6,7,2,Sunday
14712,1987-06-09,1987,6,9,2,Tuesday
11443,1987-06-10,1987,6,10,2,Wednesday
